title,originallink,link,description,pubDate,company
"바디프랜드, 콤팩트 사이즈의 쇼파형 안마의자 '아미고' 출시",http://sports.chosun.com/news/ntype.htm?id=202109160100122050007826&servicedate=20210915,https://n.news.naver.com/mnews/article/076/0003779526?sid=101,"아미고는 감각적인 디자인과 색상 또한 인상적이다. 어느 인테리어에도 자연스럽게 잘 어울리는 디자인을 갖추었으며, 개인 취향에 따라 선택 가능하도록 두가지 세련된 색상(아틀라스화이트, 테라브라운)으로... ","Wed, 15 Sep 2021 20:02:00 +0900",아미고디자인
"바디프랜드, 콤팩트 사이즈의 쇼파형 안마의자 ‘아미고’ 출시",https://www.geconomy.co.kr/news/article.html?no=147161,https://www.geconomy.co.kr/news/article.html?no=147161,"아미고는 감각적인 디자인과 색상 또한 인상적이다. 어느 인테리어에도 자연스럽게 잘 어울리는 디자인을 갖추었으며, 개인 취향에 따라 선택 가능하도록 두가지 세련된 색상(아틀라스화이트, 테라브라운)으로... ","Wed, 15 Sep 2021 17:58:00 +0900",아미고디자인
"바디프랜드, 콤팩트 사이즈 쇼파형 안마의자 ‘아미고’ 출시",http://www.mdtoday.co.kr/mdtoday/index.html?no=429986,http://www.mdtoday.co.kr/mdtoday/index.html?no=429986,"아미고는 감각적인 디자인과 색상 또한 인상적이다. 어느 인테리어에도 자연스럽게 잘 어울리는 디자인을 갖췄으며 개인 취향에 따라 선택 가능하도록 아틀라스화이트, 데라브라운 두 가지 색상으로 출시됐다.... ","Wed, 15 Sep 2021 14:48:00 +0900",아미고디자인
"바디프랜드, 콤팩트 사이즈 쇼파형 안마의자 '아미고' 출시",http://www.smedaily.co.kr/news/articleView.html?idxno=213782,http://www.smedaily.co.kr/news/articleView.html?idxno=213782,"아미고는 감각적인 디자인과 색상 또한 인상적이다. 어느 인테리어에도 자연스럽게 잘 어울리는 디자인을 갖췄다. 개인 취향에 따라 선택 가능하도록 두가지 세련된 색상(아틀라스화이트, 테라브라운)으로 출시됐다.... ","Wed, 15 Sep 2021 14:26:00 +0900",아미고디자인
"바디프랜드, 마사지 쇼파 형태 안마의자 '아미고' 출시",https://daily.hankooki.com/lpage/industry/202109/dh20210915103432147950.htm?s_ref=nv,https://daily.hankooki.com/lpage/industry/202109/dh20210915103432147950.htm?s_ref=nv,"아미고는 감각적인 디자인과 색상 또한 인상적이다. 어느 인테리어에도 자연스럽게 잘 어울리는 디자인을 갖췄다. 개인 취향에 따라 선택 가능하도록 아틀라스화이트, 테라브라운 등 두가지 색상으로 출시됐다.... ","Wed, 15 Sep 2021 10:36:00 +0900",아미고디자인
"바디프랜드, 소형 마사지 쇼파 '아미고' 출시",http://www.pressm.kr/news/articleView.html?idxno=48925,http://www.pressm.kr/news/articleView.html?idxno=48925,"아미고는 감각적인 디자인과 색상 또한 인상적이다. 어느 인테리어에도 자연스럽게 잘 어울리는 디자인을 갖추었으며, 개인 취향에 따라 선택 가능하도록 두가지 세련된 색상(아틀라스화이트, 테라브라운)으로... ","Wed, 15 Sep 2021 09:53:00 +0900",아미고디자인
"바디프랜드, 쇼파형 안마의자 '아미고' 출시",http://www.thefirstmedia.net/news/articleView.html?idxno=82042,http://www.thefirstmedia.net/news/articleView.html?idxno=82042,"아미고는 감각적인 디자인과 색상 또한 인상적이다. 어느 인테리어에도 자연스럽게 잘 어울리는 디자인을 갖추었으며, 개인 취향에 따라 선택 가능하도록 두가지 세련된 색상(아틀라스화이트, 테라브라운)으로... ","Wed, 15 Sep 2021 13:14:00 +0900",아미고디자인
"바디프랜드, 쇼파형 안마의자 '아미고' 출시",http://www.babytimes.co.kr/news/articleView.html?idxno=50354,http://www.babytimes.co.kr/news/articleView.html?idxno=50354,"아미고는 감각적인 디자인과 색상 또한 인상적이다. 어느 인테리어에도 자연스럽게 잘 어울리는 디자인을 갖췄으며 개인 취향에 따라 선택 가능하도록 두가지 세련된 색상(아틀라스화이트, 테라브라운)으로 출시됐다.... ","Wed, 15 Sep 2021 11:14:00 +0900",아미고디자인
㈜한독이엔지 영남지역 산불 피해 특별모금 동참,http://www.gndomin.com/news/articleView.html?idxno=429679,http://www.gndomin.com/news/articleView.html?idxno=429679,"양산에 사업장을 둔 ㈜한독이엔지는 수질·대기 분야 환경전문공사업, 폐수처리장 위탁관리대행업 및 미생물 영양제 등의 환경 약품 사업을 영위하고 있다. 이번에 전달된 기부금은 특별모금 종료 후 관련부처 및... ","Sun, 06 Apr 2025 17:31:00 +0900",대기이엔지
"양산 한독이엔지, 경남공동모금회에 기부금",https://www.idomin.com/news/articleView.html?idxno=934611,https://www.idomin.com/news/articleView.html?idxno=934611,"지원에 써달라며 4일 경남사회복지공동모금회(회장 강기철)에 기부금 1000만 원을 전달했다. 양산에 사업장을 둔 한독이엔지는 수질·대기 분야 환경전문공사업, 폐수처리장 위탁관리대행업 등을 하고 있다. /안지산 기자","Tue, 08 Apr 2025 17:58:00 +0900",대기이엔지
"금영이엔지, 클린룸·드라이룸으로 배터리 산업 해외 진출 돕는다",http://news.mt.co.kr/mtview.php?no=2025032508474143891,https://n.news.naver.com/mnews/article/008/0005170877?sid=101,첨단산업의 연구개발과 생산과정에 중대한 방해를 초래하는 대기 중의 부유입자를 제거하는 역할을 한다. 첨단 기술 연구에 반드시 필요한 설비다. 금영이엔지 관계자는 &quot;배터리 산업의 해외 진출로 인해 해외... ,"Wed, 26 Mar 2025 05:36:00 +0900",대기이엔지
"&quot;풍성한 이벤트&quot; 부천, 센테크이엔지 브랜드데이로 홈 경기 개최",https://www.besteleven.com/news/articleView.html?idxno=229116,https://m.sports.naver.com/kfootball/article/343/0000131265,"이번 홈 경기는 구단의 새로운 스폰서 센테크이엔지의 브랜드데이로 펼쳐진다. 센테크이엔지는 올 시즌... 개막전부터 운영 중이며, 해당 시스템을 통해 대기 시간을 줄여 더욱 편리한 이용이 가능해졌다. 한편 경기 전과... ","Fri, 14 Mar 2025 12:03:00 +0900",대기이엔지
"'알맹이만 쏙쏙' 부천FC1995, 센테크이엔지 브랜드데이 홈경기 16일 진행",http://www.osen.co.kr/article/G1112523290,https://m.sports.naver.com/kfootball/article/109/0005261058,"이번 홈경기는 구단의 새로운 스폰서 센테크이엔지의 브랜드데이로 진행된다. 센테크이엔지는 올 시즌... 이는 개막전부터 운영 중이며, 해당 시스템을 통해 대기 시간을 줄여 더욱 편리한 이용이 가능해졌다. 한편 경기... ","Fri, 14 Mar 2025 11:41:00 +0900",대기이엔지
김동연 &quot;기후테크는 미래먹거리이자 기회..지원 아끼지 않을 것&quot;..우양이...,http://kpenews.com/View.aspx?No=3575007,http://kpenews.com/View.aspx?No=3575007,"㈜우양이엔지는 공장 미세먼지 제거 집진기 등 대기오염 방지시설 설계·제조·시공 기업으로 2021년부터 2023년까지 유망기후테크 기업, 2024년 우수환경서비스기업에 선정된 곳이다. 이 자리에서 김 지사는 “경기도는... ","Sat, 15 Mar 2025 13:20:00 +0900",대기이엔지
"추락사 17명, 끼임사 8명... 언제까지 이렇게 둘 건가 [이달의 기업살인...",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003138510&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002477268?sid=102,"위해 대기하던 노동자 A씨가 가동 중인 설비와 난간 사이에 끼여 사망. 2025-05-07 깔림 1 경남 창원 / 10시... 내 ㈜보원M&amp;P-청마이엔지 용접불꽃에 의한 화재사고로 인해 노동자 A(45, 태국 출신)씨가 전신화상을 입어... ","Fri, 13 Jun 2025 17:35:00 +0900",대기이엔지
양산 한독이엔지 ‘우수환경산업체’ 선정,http://www.knnews.co.kr/news/articleView.php?idxno=1391904,http://www.knnews.co.kr/news/articleView.php?idxno=1391904,"㈜한독이엔지는 수질·대기 분야 환경전문공사업, 폐수처리장 위탁관리대행업 및 미생물 영양제 등의 환경 약품 사업을 영위하고 있다. 고농도 폐수 및 고염도 폐수를 생물학적으로 처리하는 HBR 특허 기술은 이미... ","Thu, 08 Dec 2022 08:50:00 +0900",대기이엔지
"양산 '한독이엔지', 우수환경업체로 선정",http://www.ksilbo.co.kr/news/articleView.html?idxno=955284,http://www.ksilbo.co.kr/news/articleView.html?idxno=955284,"(주)한독이엔지는 수질·대기 분야 환경전문공사업, 폐수처리장 위탁관리대행업 등의 사업을 영위하고 있다. 또 고농도 폐수와 고염도 폐수를 생물학적으로 처리하는 HBR 특허 기술을 보유하고 있다. 이 기술을 국내외... ","Thu, 08 Dec 2022 00:12:00 +0900",대기이엔지
"㈜한독이엔지, 환경부 '2022년 우수환경산업체' 선정",https://www.iusm.co.kr/news/articleView.html?idxno=1004330,https://www.iusm.co.kr/news/articleView.html?idxno=1004330,"㈜한독이엔지는 수질, 대기 분야 환경전문공사업, 폐수처리장 위탁관리대행업 및 미생물 영양제 등의 환경 약품 사업을 영위하고 있다. 고농도 폐수 및 고염도 폐수를 생물학적으로 처리하는 HBR 특허 기술은 이미 다수의... ","Wed, 07 Dec 2022 22:22:00 +0900",대기이엔지
(더 컴퍼니)케이엔디,http://www.electimes.com/article.php?aid=1530746692160668008,http://www.electimes.com/article.php?aid=1530746692160668008,케이엔디는 조명기기 프레임 전문제조기업인 덕원정밀에 뿌리를 두고 있다. 1990년 설립된 덕원정밀은 우수한... 강덕형 대표는 덕원정밀을 운영하면서 쌓인 경험과 노하우를 바탕으로 2000년 케이엔디를 설립했다.... ,"Fri, 06 Jul 2018 09:34:00 +0900",케이엔디
"㈜케이엔디스포츠 제주점, 바자회 수익금 기탁",http://www.mediajeju.com/news/articleView.html?idxno=318912,http://www.mediajeju.com/news/articleView.html?idxno=318912,㈜케이엔디(K&amp;D)스포츠 제주점(대표이사 유봉석)은 지난 1일 안덕면사무소에서 도내 어려운 이웃을 돕는데 사용해 달라며 성금 100만원을 제주사회복지공동모금회(회장 김남식)에 기탁했다. 이날 기탁된 성금은 ㈜케이엔디... ,"Fri, 04 Oct 2019 14:05:00 +0900",케이엔디
"㈜케이엔디스포츠 제주점, 바자회 수익금 기탁",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=373912,http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=373912,㈜케이엔디(K&amp;D)스포츠 제주점(대표이사 유봉석)은 지난 1일 안덕면사무소에서 도내 어려운 이웃을 돕는데 사용해 달라며 성금 100만원을 제주사회복지공동모금회(회장 김남식)에 기탁했다. 이날 기탁된 성금은 ㈜케이엔디... ,"Fri, 04 Oct 2019 09:34:00 +0900",케이엔디
"﻿㈜케이엔디스포츠 제주점, 바자회 수익금 기탁",http://www.jejudomin.co.kr/news/articleView.html?idxno=116539,http://www.jejudomin.co.kr/news/articleView.html?idxno=116539,㈜케이엔디(K&amp;D)스포츠 제주점(대표이사 유봉석)은 지난 1일 안덕면사무소에서 도내 어려운 이웃을 돕는데 사용해 달라며 성금 100만원을 제주사회복지공동모금회(회장 김남식)에 기탁했다. 이날 기탁된 성금은 ㈜케이엔디... ,"Thu, 03 Oct 2019 11:32:00 +0900",케이엔디
"[2014 국제조선해양산업전 영상] 케이엔디시스템, 액체정밀정량토출장치...",http://kr.aving.net/news/view.php?articleId=1151987&Branch_ID=kr&rssid=naver&mn_name=news,http://kr.aving.net/news/view.php?articleId=1151987&Branch_ID=kr&rssid=naver&mn_name=news,"케이엔디시스템(대표 김승호,?www.kndsystem.com)은 지난달 29일(월)부터 2일(목)까지 4일 간 창원컨벤션센터... 케이엔디시스템은 액체정량 토출장치 전문 제작업체로, 해양 선박의 외벽 설치를 위해 쓰이는 접착제를... ","Wed, 01 Oct 2014 18:11:00 +0900",케이엔디
"[공시] 케이엔디티아이, &quot;원자력안전위, 일부시설 사용 취소 심의&quot;",http://www.wowtv.co.kr/newscenter/news/view.asp?bcode=T30001000&artid=A201210260155,https://n.news.naver.com/mnews/article/004/0002155674?sid=101,케이엔디티아이는 영업일부 정지설과 관련해 한국거래소가 요구한 조회공시 답변에서 &quot;원자력안전법... 케이엔디티아이는 &quot;원자력안전위원회에서 최종 심의 중에 있다&quot;며 &quot;세부 내용이 확정되는 대로 재공시하겠다&quot;고... ,"Fri, 26 Oct 2012 13:21:00 +0900",케이엔디
"[특징주]케이엔디티엔아이, 분식회계설 부인 공식입장 불구.. 이틀째↓",http://www.asiae.co.kr/news/view.htm?idxno=2010122009270714822,https://n.news.naver.com/mnews/article/277/0002514209?sid=101,[ 케이엔디티엔아이가 최근 제기된 분식회계설이 사실무근이라는 공식입장을 발표했음에도 불구하고 연일 하락세를 지속하고 있다. 20일 오전 9시21분 현재 케이엔디티엔아이는 전 거래일 대비 125원(2.66%) 하락한 4575원에... ,"Mon, 20 Dec 2010 09:28:00 +0900",케이엔디
"케이엔디티아이, 작년 영업손실 14억원..`적자전환`",http://www.edaily.co.kr/news/newspath.asp?newsid=01154566599434784,https://n.news.naver.com/mnews/article/018/0002565266?sid=101,케이엔디티(046120)아이는 지난해 영업손실이 전년동기대비 적자전환한 13억7787만4501원을 기록했다고 27일 공시했다. 매출액은 전년동기대비 0.9% 감소한 327억3129만170원이었으며 당기순손실은... ,"Mon, 27 Feb 2012 07:36:00 +0900",케이엔디
"케이엔디스포츠 제주점, 안덕면 착한기업 동참 나눔 실천",http://www.headlinejeju.co.kr/news/articleView.html?idxno=436076,http://www.headlinejeju.co.kr/news/articleView.html?idxno=436076,"서귀포시 안덕면(면장 이상헌), 안덕면지역사회보장협의체(위원장 김태언)은 지난 10일 이엔디(K&amp;D)스포츠 제주점(대표 유봉석)을 방문해 안덕면 희망나눔 캠페인 착한기업 현판을 전달했다. K&amp;D 스포츠는 안덕면 관내... ","Sat, 12 Dec 2020 09:02:00 +0900",케이엔디
케이엔디티아이 &quot;무상증자 및 자사주 매각 검토 중&quot;,http://www.asiae.co.kr/news/view.htm?idxno=2012092811422186452,https://n.news.naver.com/mnews/article/277/0002849155?sid=101,[ 케이엔디티앤아이는 무상증자설 및 자사주 매각설 관련 조회공시 요구에 대해 &quot;유통물량의 증가와 주주이익환원차원에서 인수대상 물색 등 자사주 매각 및 무상증자를 검토하고 있으나 현재까지 확정된 사항은 없다&quot;고... ,"Fri, 28 Sep 2012 11:44:00 +0900",케이엔디
